STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
"01","083","020404","2","010830204042",Block Group 2,G5030,S,"42365741","19454366","+34.7726402","-087.1947162"
"01","083","021101","1","010830211011",Block Group 1,G5030,S,"106065586","50693815","+34.6812965","-086.9946578"
"01","083","021203","2","010830212032",Block Group 2,G5030,S,"118053764","32477457","+34.6156420","-086.8583538"
"01","083","021202","1","010830212021",Block Group 1,G5030,S,"62725017","700039","+34.7008706","-086.8562474"
"01","083","020803","1","010830208031",Block Group 1,G5030,S,"21409774","222247","+34.7829019","-086.8137538"
"01","083","021202","2","010830212022",Block Group 2,G5030,S,"24167646","239656","+34.7402439","-086.8882950"
"01","083","020804","2","010830208042",Block Group 2,G5030,S,"15884372","150848","+34.7845321","-086.8864519"
"01","083","020806","1","010830208061",Block Group 1,G5030,S,"27142667","139831","+34.8261983","-086.8664606"
"01","083","021102","2","010830211022",Block Group 2,G5030,S,"13451733","144717","+34.7518672","-086.9226507"
"01","083","020805","2","010830208052",Block Group 2,G5030,S,"20094060","208228","+34.8344733","-086.8062246"
"01","083","021102","1","010830211021",Block Group 1,G5030,S,"29722547","196037","+34.7572638","-086.9823661"
"01","083","020201","3","010830202013",Block Group 3,G5030,S,"13821723","8613","+34.8602239","-087.0371866"
"01","083","020806","2","010830208062",Block Group 2,G5030,S,"7008148","65560","+34.8030259","-086.9184369"
"01","083","020201","1","010830202011",Block Group 1,G5030,S,"28010463","70043","+34.8619279","-086.9567162"
"01","083","020805","1","010830208051",Block Group 1,G5030,S,"9697049","63033","+34.8166536","-086.8259526"
"01","083","020700","2","010830207002",Block Group 2,G5030,S,"7651762","12899","+34.8211411","-086.9455335"
"01","083","020804","1","010830208041",Block Group 1,G5030,S,"13251133","27992","+34.7803335","-086.8530581"
"01","083","021201","3","010830212013",Block Group 3,G5030,S,"9557238","71503","+34.7100532","-086.8073367"
"01","083","020404","1","010830204041",Block Group 1,G5030,S,"41680883","70572","+34.7497464","-087.1071092"
"01","083","020103","1","010830201031",Block Group 1,G5030,S,"20719948","42726","+34.9735654","-086.8261776"
"01","083","020104","2","010830201042",Block Group 2,G5030,S,"32761996","47187","+34.9288758","-086.8664144"
"01","083","021101","2","010830211012",Block Group 2,G5030,S,"35870354","239222","+34.7263211","-087.0199077"
"01","083","021203","1","010830212031",Block Group 1,G5030,S,"6661717","2584","+34.6850857","-086.8003791"
"01","083","021201","1","010830212011",Block Group 1,G5030,S,"6265437","0","+34.7388392","-086.8019258"
"01","083","021201","2","010830212012",Block Group 2,G5030,S,"3031570","0","+34.7142758","-086.7915696"
"01","083","020803","2","010830208032",Block Group 2,G5030,S,"6148726","12646","+34.7749347","-086.7900327"
"01","083","020104","1","010830201041",Block Group 1,G5030,S,"35591811","61752","+34.9355752","-086.8147280"
"01","115","040210","2","011150402102",Block Group 2,G5030,S,"10506768","3167736","+33.5762919","-086.2343949"
"01","115","040213","2","011150402132",Block Group 2,G5030,S,"5947156","3800118","+33.4814246","-086.3058012"
"01","115","040210","3","011150402103",Block Group 3,G5030,S,"12179533","2460485","+33.5538844","-086.2280505"
"01","115","040212","2","011150402122",Block Group 2,G5030,S,"6572829","5289710","+33.5260784","-086.2683468"
"01","115","040504","2","011150405042",Block Group 2,G5030,S,"16446949","127760","+33.7114912","-086.4937218"
"01","115","040504","1","011150405041",Block Group 1,G5030,S,"28085814","450864","+33.7363552","-086.4395818"
"01","115","040506","1","011150405061",Block Group 1,G5030,S,"11655569","9092","+33.6859815","-086.4539307"
"01","115","040211","3","011150402113",Block Group 3,G5030,S,"5190892","22851","+33.5798317","-086.2670103"
"01","115","040506","2","011150405062",Block Group 2,G5030,S,"19737719","56427","+33.6670610","-086.4407907"
"01","115","040503","1","011150405031",Block Group 1,G5030,S,"58269792","278574","+33.7907997","-086.4994707"
"01","115","040301","1","011150403011",Block Group 1,G5030,S,"70937185","188760","+33.7194907","-086.3113273"
"01","115","040213","3","011150402133",Block Group 3,G5030,S,"2702130","2280430","+33.5070003","-086.2992411"
"01","115","040507","1","011150405071",Block Group 1,G5030,S,"26873286","145668","+33.7566249","-086.3624141"
"01","115","040108","3","011150401083",Block Group 3,G5030,S,"13460812","69403","+33.6476165","-086.5046652"
"01","115","040504","3","011150405043",Block Group 3,G5030,S,"8541485","209825","+33.7102288","-086.4695390"
"01","115","040107","1","011150401071",Block Group 1,G5030,S,"4291347","15494","+33.6034288","-086.4937860"
"01","115","040208","1","011150402081",Block Group 1,G5030,S,"5139004","38427","+33.5911925","-086.3092632"
"01","089","011028","1","010890110281",Block Group 1,G5030,S,"1139493","0","+34.6963808","-086.7269087"
"01","089","011201","1","010890112011",Block Group 1,G5030,S,"12247182","510410","+34.6258178","-086.7472473"
"01","089","010801","2","010890108012",Block Group 2,G5030,S,"4266171","101329","+34.7976268","-086.4835441"
"01","089","011021","3","010890110213",Block Group 3,G5030,S,"1009243","0","+34.6797168","-086.7578461"
"01","089","011301","1","010890113011",Block Group 1,G5030,S,"31476717","80178","+34.6038890","-086.4264366"
"01","089","010304","2","010890103042",Block Group 2,G5030,S,"17628637","9949","+34.9266710","-086.6214093"
"01","089","010304","4","010890103044",Block Group 4,G5030,S,"5294040","0","+34.9174594","-086.5628908"
"01","089","010626","3","010890106263",Block Group 3,G5030,S,"3218733","1741","+34.7658663","-086.6805923"
"01","089","000901","4","010890009014",Block Group 4,G5030,S,"5106360","741","+34.7627602","-086.5367058"
"01","089","010406","2","010890104062",Block Group 2,G5030,S,"14383702","67324","+34.9053334","-086.7706308"
"01","089","011025","3","010890110253",Block Group 3,G5030,S,"1276180","1445","+34.7225964","-086.7617476"
"01","089","011028","2","010890110282",Block Group 2,G5030,S,"904769","0","+34.6945642","-086.7151265"
"01","089","010303","1","010890103031",Block Group 1,G5030,S,"3850366","835","+34.9561788","-086.5894819"
"01","089","010629","2","010890106292",Block Group 2,G5030,S,"3269809","7804","+34.8019057","-086.7606183"
"01","089","002923","1","010890029231",Block Group 1,G5030,S,"848052","0","+34.6187598","-086.5458303"
"01","089","002923","3","010890029233",Block Group 3,G5030,S,"1272098","0","+34.6213452","-086.5631617"
"01","089","010627","3","010890106273",Block Group 3,G5030,S,"2873226","24537","+34.7593214","-086.7024647"
"01","089","010801","1","010890108011",Block Group 1,G5030,S,"10166423","6547","+34.7956673","-086.5221610"
"01","089","010626","2","010890106262",Block Group 2,G5030,S,"1122529","0","+34.7792628","-086.6762541"
"01","089","010403","2","010890104032",Block Group 2,G5030,S,"10702970","25114","+34.9379553","-086.6808168"
"01","089","011024","2","010890110242",Block Group 2,G5030,S,"2571761","430","+34.7269934","-086.7744531"
"01","089","011302","3","010890113023",Block Group 3,G5030,S,"8676078","89203","+34.6039588","-086.4921290"
"01","089","000403","3","010890004033",Block Group 3,G5030,S,"17452220","29009","+34.8151921","-086.6015463"
"01","089","010801","3","010890108013",Block Group 3,G5030,S,"2841545","35863","+34.8109922","-086.4895285"
"01","089","010706","2","010890107062",Block Group 2,G5030,S,"6180546","39460","+34.8172572","-086.5234845"
"01","089","002803","2","010890028032",Block Group 2,G5030,S,"2066991","787","+34.6067015","-086.5824953"
"01","089","011025","1","010890110251",Block Group 1,G5030,S,"1978742","0","+34.7177258","-086.7461471"
"01","089","011202","3","010890112023",Block Group 3,G5030,S,"5432777","2652","+34.6601185","-086.7417389"
"01","089","011203","3","010890112033",Block Group 3,G5030,S,"5406080","150223","+34.6789172","-086.7264742"
"01","089","010504","1","010890105041",Block Group 1,G5030,S,"8639945","54931","+34.8426215","-086.7268563"
"01","089","010704","2","010890107042",Block Group 2,G5030,S,"2747628","0","+34.8484685","-086.5779216"
"01","089","011026","1","010890110261",Block Group 1,G5030,S,"1318470","2586","+34.7043400","-086.7561605"
"01","089","010303","2","010890103032",Block Group 2,G5030,S,"32338985","42126","+34.9688463","-086.6049477"
"01","089","010503","1","010890105031",Block Group 1,G5030,S,"4361895","21887","+34.8179042","-086.7604399"
"01","089","010102","1","010890101021",Block Group 1,G5030,S,"22564581","406918","+34.8498329","-086.4858234"
"01","089","011026","2","010890110262",Block Group 2,G5030,S,"3720933","760","+34.7090883","-086.7812358"
"01","089","010631","1","010890106311",Block Group 1,G5030,S,"9279483","14277","+34.8136291","-086.6721401"
"01","089","010630","1","010890106301",Block Group 1,G5030,S,"1866099","7346","+34.7675586","-086.6922326"
"01","089","010102","2","010890101022",Block Group 2,G5030,S,"7866342","43526","+34.8281110","-086.4669324"
"01","089","002501","3","010890025013",Block Group 3,G5030,S,"529758","0","+34.6940498","-086.6058006"
"01","089","011100","2","010890111002",Block Group 2,G5030,S,"6326073","46112","+34.7047225","-086.6550342"
"01","089","010904","1","010890109041",Block Group 1,G5030,S,"10388348","151377","+34.6428243","-086.4728962"
"01","089","001404","3","010890014043",Block Group 3,G5030,S,"5953061","10858","+34.7283646","-086.6580979"
"01","089","002801","2","010890028012",Block Group 2,G5030,S,"5261303","318849","+34.6443777","-086.5803900"
"01","089","002804","2","010890028042",Block Group 2,G5030,S,"2745521","56303","+34.6278450","-086.5765860"
"01","089","002804","1","010890028041",Block Group 1,G5030,S,"717686","0","+34.6208787","-086.5718488"
"01","089","002924","2","010890029242",Block Group 2,G5030,S,"2505981","0","+34.6025365","-086.5504453"
"01","089","001901","3","010890019013",Block Group 3,G5030,S,"1704448","0","+34.7118878","-086.5581983"
"01","089","010101","1","010890101011",Block Group 1,G5030,S,"49581298","208786","+34.8627310","-086.4353167"
"01","089","010405","2","010890104052",Block Group 2,G5030,S,"35286761","286003","+34.9136861","-086.7204572"
"01","089","010101","2","010890101012",Block Group 2,G5030,S,"153363217","566422","+34.9094126","-086.3586057"
"01","089","010406","1","010890104061",Block Group 1,G5030,S,"14290324","102198","+34.9406458","-086.7647838"
"01","089","010101","3","010890101013",Block Group 3,G5030,S,"50030661","89627","+34.9551904","-086.4297461"
"01","089","011301","2","010890113012",Block Group 2,G5030,S,"14497820","276831","+34.5964164","-086.4575403"
"01","089","011302","2","010890113022",Block Group 2,G5030,S,"82100762","4416662","+34.5374058","-086.4912182"
"01","089","011400","4","010890114004",Block Group 4,G5030,S,"19885468","97919","+34.5455543","-086.4087093"
"01","089","011023","1","010890110231",Block Group 1,G5030,S,"1128933","0","+34.7472524","-086.7589493"
"01","089","011023","3","010890110233",Block Group 3,G5030,S,"2757610","2876","+34.7368642","-086.7552363"
"01","089","010802","2","010890108022",Block Group 2,G5030,S,"7977505","42844","+34.7766681","-086.4932641"
"01","089","010904","2","010890109042",Block Group 2,G5030,S,"7208106","160443","+34.6746669","-086.4392932"
"01","089","010905","1","010890109051",Block Group 1,G5030,S,"29494659","120081","+34.7120250","-086.4502230"
"01","089","000203","1","010890002031",Block Group 1,G5030,S,"7618666","9399","+34.7701194","-086.5564723"
"01","089","010905","2","010890109052",Block Group 2,G5030,S,"10213588","851","+34.6889185","-086.4686561"
"01","089","010902","3","010890109023",Block Group 3,G5030,S,"40242832","203062","+34.6416770","-086.4001640"
"01","089","010903","1","010890109031",Block Group 1,G5030,S,"6939254","11719","+34.6777956","-086.5072624"
"01","089","010903","3","010890109033",Block Group 3,G5030,S,"4138346","0","+34.6450615","-086.4913365"
"01","089","011203","1","010890112031",Block Group 1,G5030,S,"22752824","36885","+34.6443676","-086.7790422"
"01","089","010905","3","010890109053",Block Group 3,G5030,S,"9567811","27629","+34.6852430","-086.4897597"
"01","089","010802","3","010890108023",Block Group 3,G5030,S,"28159132","30159","+34.7394512","-086.5092861"
"01","089","011028","3","010890110283",Block Group 3,G5030,S,"3397041","0","+34.6878679","-086.7398498"
"01","089","000403","2","010890004032",Block Group 2,G5030,S,"15748287","49905","+34.7956468","-086.6320638"
"01","089","010626","1","010890106261",Block Group 1,G5030,S,"6259180","5542","+34.7700660","-086.6555667"
"01","089","011203","2","010890112032",Block Group 2,G5030,S,"25729330","2972649","+34.5750768","-086.7595405"
"01","089","011023","2","010890110232",Block Group 2,G5030,S,"2162737","13123","+34.7417719","-086.7450057"
"01","089","002801","3","010890028013",Block Group 3,G5030,S,"3181847","85585","+34.6689047","-086.5906269"
"01","089","010630","2","010890106302",Block Group 2,G5030,S,"3820072","8603","+34.7802589","-086.7023116"
"01","089","010628","1","010890106281",Block Group 1,G5030,S,"1665502","0","+34.7786461","-086.7788387"
"01","089","010703","1","010890107031",Block Group 1,G5030,S,"16219797","9467","+34.8958649","-086.5969262"
"01","089","011025","2","010890110252",Block Group 2,G5030,S,"471667","0","+34.7236489","-086.7528258"
"01","089","010629","1","010890106291",Block Group 1,G5030,S,"4840129","41692","+34.7800320","-086.7585995"
"01","089","010304","1","010890103041",Block Group 1,G5030,S,"17387158","92932","+34.9381928","-086.5522769"
"01","089","010304","3","010890103043",Block Group 3,G5030,S,"11387687","6471","+34.9224297","-086.5845207"
"01","089","010627","2","010890106272",Block Group 2,G5030,S,"2098810","8100","+34.7485756","-086.6807306"
"01","089","010403","1","010890104031",Block Group 1,G5030,S,"12040880","26098","+34.9264172","-086.6681429"
"01","089","011201","2","010890112012",Block Group 2,G5030,S,"3186299","7705","+34.6426925","-086.7300175"
"01","089","011202","1","010890112021",Block Group 1,G5030,S,"566099","310547","+34.6617355","-086.7204018"
"01","089","011027","2","010890110272",Block Group 2,G5030,S,"2125002","0","+34.7026446","-086.7378022"
"01","089","001403","2","010890014032",Block Group 2,G5030,S,"4296582","136760","+34.7197908","-086.6741137"
"01","089","011027","1","010890110271",Block Group 1,G5030,S,"1415238","1312","+34.7045684","-086.7140930"
"01","089","010405","1","010890104051",Block Group 1,G5030,S,"27647268","108168","+34.8892421","-086.6698041"
"01","089","011302","1","010890113021",Block Group 1,G5030,S,"24573018","454016","+34.5813734","-086.5295914"
"01","089","010631","2","010890106312",Block Group 2,G5030,S,"7225124","37933","+34.7919498","-086.7040273"
"01","089","002924","1","010890029241",Block Group 1,G5030,S,"2894647","71332","+34.5924827","-086.5589092"
"01","089","002923","2","010890029232",Block Group 2,G5030,S,"1684727","0","+34.6212364","-086.5549301"
"01","089","010612","2","010890106122",Block Group 2,G5030,S,"4683033","54466","+34.7600644","-086.7771129"
"01","089","010612","3","010890106123",Block Group 3,G5030,S,"7340574","7404","+34.7627454","-086.7550333"
"01","089","010705","1","010890107051",Block Group 1,G5030,S,"7951310","26737","+34.8160422","-086.5467767"
"01","089","001404","2","010890014042",Block Group 2,G5030,S,"382201","0","+34.7119595","-086.6646222"
"01","089","001403","1","010890014031",Block Group 1,G5030,S,"9144818","120646","+34.7203670","-086.6975039"
"01","089","010504","3","010890105043",Block Group 3,G5030,S,"5412625","27749","+34.8659936","-086.7366266"
